trace,put1,put2,diff_kinds,sig_put1,sig_put2,num_steps,candidate_path
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.7.6-5.8.0--22-27-01--0/objective/20260529-210917093-3c6dce6d5182bb12.trace,wolfssl576,wolfssl580,Status,a89930735f4155b0f3c89ca519612ca3046f5a1382a97be25cc1e654a40ac2d8,b64f80c66b6048e641dd0d7eeb54d0eec5ccc06e720d291d7de280c08646a597,4,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-210917093-3c6dce6d5182bb12.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-5cfpp-5.5.3-5.5.4--17-51-23--0/objective/20260529-155210990-8ec7026a5b1b0181.trace,wolfssl553-asan,wolfssl554-asan,Status,9dbfd7dbeaffd5e132a577a78d72fdbbcf9e4d420472589444a41071e48141ad,da8efc91d3cdde501c02982b426c2aeaa31b96da0032d31b996fe680fd1083cd,11,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-155210990-8ec7026a5b1b0181.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.6.4-5.6.6--19-01-30--0/objective/20260529-170420775-1d316fa0ceeb4633.trace,wolfssl564-asan,wolfssl566-asan,Status,05e12c9159954c2096aac54aafb78e89768b8a2159e740ad2ac687ea7e0365b0,55869355068c624cf7d1c8d3ea5e279e6142862031dfcd2905e0d1f5c467d96d,6,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-170420775-1d316fa0ceeb4633.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.6.4-5.6.6--19-01-30--0/objective/20260529-171304247-93b96ca21fdec976.trace,wolfssl564-asan,wolfssl566-asan,Status,4552d8b4cd50032c7af9f1ab740375d25524bd6a7160abd442f469d3312a524b,55869355068c624cf7d1c8d3ea5e279e6142862031dfcd2905e0d1f5c467d96d,12,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-171304247-93b96ca21fdec976.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.6.4-5.6.6--19-01-30--0/objective/20260529-171314834-43833ee9476ebd22.trace,wolfssl564-asan,wolfssl566-asan,Status,6cda1cf80ff3f774edf60e31452662da94d31dcd703cc691cb8bc3759da0e77d,55869355068c624cf7d1c8d3ea5e279e6142862031dfcd2905e0d1f5c467d96d,5,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-171314834-43833ee9476ebd22.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.0.0-4c500vs510--15-24-56--0/objective/20260529-132728621-b5724312930033bd.trace,wolfssl500-asan,wolfssl510-asan,Knowledges,12cf516d4608343c85a53525b2a0c9e15b9a2fc4730c0b08599738fbba606abd,46209e7f5fe1973e1aa8af1f7f079175cfc8dea1a2ef2472771c24ca102e8260,2,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-132728621-b5724312930033bd.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.6.4-5.6.6--19-01-30--0/objective/20260529-170301616-a98ab18c4e4f316f.trace,wolfssl564-asan,wolfssl566-asan,Knowledges,37f229b868862d82d9f473d74d57ce8f02da12510f94851ad5c56f99247f095e,361ba40123be2092329e1cb7c2ad14782aa771e0c9126a14c076f08d356d3ab6,7,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-170301616-a98ab18c4e4f316f.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.7.4-5.7.6--21-27-01--0/objective/20260529-192758781-4fcfe366b3926f8e.trace,wolfssl574,wolfssl576,Knowledges,38ba284bf2b9e362a1fe63cccbf6a649ddcf080d7269731befb635bd030ca3b7,384db372e94c204478c5e09065d6e8f3fc325cdcaaa8660349f2c1ee295ae0b6,2,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-192758781-4fcfe366b3926f8e.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.7.4-5.7.6--21-27-01--0/objective/20260529-194752683-ed00ffffc520b570.trace,wolfssl574,wolfssl576,Knowledges,b212ae4ac0a7466c4530ee7daa64a9a1e5e50db3a107c6904dbb51e6f4795e68,5eac899f2e3434232dbc3502f1a0c6c12a657c47da80966cebb8f1445fe6c74f,7,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-194752683-ed00ffffc520b570.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-202757563-21771613d20f7e73.trace,wolfssl580,wolfssl582,Status,e4c0e3a1a8907dad07c1bef11ba1408d82a8f663ecb94c19fd6a03c798281d33,1943d83c97d10468ac1f6a17ac49b671cdd4f90a19ee8dc91cb5f3daaec075cb,12,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-202757563-21771613d20f7e73.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-203044958-df18c8c50acf1e92.trace,wolfssl580,wolfssl582,Status,e4c0e3a1a8907dad07c1bef11ba1408d82a8f663ecb94c19fd6a03c798281d33,bf9b9879d9c2485d72b2c67b10c8a64d54c66c213dc2aaea10197d4a2e5bb526,12,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-203044958-df18c8c50acf1e92.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-203126080-9d23ddee2293f894.trace,wolfssl580,wolfssl582,Status,e549c3c5806da75e91e1cdf4a9923ade14100140b522db949ff0b4eeffaa74e9,1943d83c97d10468ac1f6a17ac49b671cdd4f90a19ee8dc91cb5f3daaec075cb,15,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-203126080-9d23ddee2293f894.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-203801304-ba9ac8a1ba29569c.trace,wolfssl580,wolfssl582,Status,8fb0f3f89c6732cde605e97b795666eafc0106d7f5cebb647360e315d9366bea,1943d83c97d10468ac1f6a17ac49b671cdd4f90a19ee8dc91cb5f3daaec075cb,14,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-203801304-ba9ac8a1ba29569c.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-205005059-5fd0675871fbc1fb.trace,wolfssl580,wolfssl582,Status,294bd6bb63ed992782b98e2d81f08fd244f6220e0c973ea8f89562fbfc1e5f8b,75a316dbdb8dcafbe43176c279c768ab899677e63db077d78047b7b3689d80c1,3,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-205005059-5fd0675871fbc1fb.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-205013570-89f968246453b6d2.trace,wolfssl580,wolfssl582,Status,b6cc2c32540f180f4fff4a0835281357c4403546fcfd49faf56b45afde84e12f,bf9b9879d9c2485d72b2c67b10c8a64d54c66c213dc2aaea10197d4a2e5bb526,15,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-205013570-89f968246453b6d2.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.0-5.8.2--22-27-01--0/objective/20260529-205629354-f599424aa1ee1cbe.trace,wolfssl580,wolfssl582,Status,294bd6bb63ed992782b98e2d81f08fd244f6220e0c973ea8f89562fbfc1e5f8b,6318c28e637778e0c3b736597048b1919cf34b5d976cc51948e4ac48d2de6ee9,3,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-205629354-f599424aa1ee1cbe.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.2-5.8.4--22-27-01--0/objective/20260529-204938679-72195db2bfcc7153.trace,wolfssl582,wolfssl584,Knowledges,c3d7aad648453e66738c59f9449cb3416efc564e98e410eb1bafc61d4b2c7a71,e905c22b69f23df86ad05dbb04b31c6694462af869f6a5324a361356f74bc061,15,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-204938679-72195db2bfcc7153.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.2-5.8.4--22-27-01--0/objective/20260529-205316406-fc6ed01d579e5203.trace,wolfssl582,wolfssl584,Knowledges,37a7247cb93dd737e5139440e9f2aeb9c5477477d052792ce50e9c13e5f4c462,0bf966b264a05980036d6a58a12b1aaf09dfe4ec6c793b699903902db12387ee,5,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-205316406-fc6ed01d579e5203.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.4-5.9.0--22-27-01--0/objective/20260529-204039002-03d206a77407ecae.trace,wolfssl584,wolfssl590,Knowledges,c14224fbbfe48ed54a8144608ac7c06a25b0ec202254d08a6d2f5d2a8979408c,08a5d177b6f0050e10e93bc96d29e1a811991fe1099218aedc0116e96effc94f,3,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-204039002-03d206a77407ecae.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.8.4-5.9.0--22-27-01--0/objective/20260529-212038642-fec8ffddbe491059.trace,wolfssl584,wolfssl590,Knowledges,a89930735f4155b0f3c89ca519612ca3046f5a1382a97be25cc1e654a40ac2d8,486ca170b41927c96597c918fca33ef22bce87e5a5874ea2c9f0f0c8a5028fdd,5,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-212038642-fec8ffddbe491059.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.0.0-10cfpp-5.0.0-5.1.0--16-10-42--0/objective/20260529-141051113-0a7a3a78efe00c99.trace,wolfssl500-asan,wolfssl510-asan,Knowledges,e7fb0b662a61e0ce1ab4e5bab6f64e3d1e454b6fd55e2bc590ef87857fd8ce5a,8cd034394d75f97062d228c9c41356749a1e99846674ced7b51cf5f93016368e,2,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-141051113-0a7a3a78efe00c99.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.0.0-4c500vs520--15-31-44--0/objective/20260529-133145110-2a89887c2784078b.trace,wolfssl500-asan,wolfssl520-asan,Knowledges,577dafac1f35c915d925d45a4569b85a67527c03a2414098f1cd9af38aa6df23,6dda7be66bb55919bcf8d62a89d4e092b2be264054d5ddf17bd18888c4fddb91,12,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-133145110-2a89887c2784078b.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.2.0-5.2.1--20-27-01--0/objective/20260529-182732622-1cfcd9372509ae7e.trace,wolfssl520,wolfssl521,Knowledges,8cd034394d75f97062d228c9c41356749a1e99846674ced7b51cf5f93016368e,e7fb0b662a61e0ce1ab4e5bab6f64e3d1e454b6fd55e2bc590ef87857fd8ce5a,2,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-182732622-1cfcd9372509ae7e.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.2.0-5.2.1--20-27-01--0/objective/20260529-183317962-5f526bbbd4163d0f.trace,wolfssl520,wolfssl521,Knowledges,05779050d94f6cfe7fd6cb15655900ae3debff8ec46dfca04719b2f903e8f3bb,2b3665e7a2a6c46be9c6b9397d99a04b81b1fb5cf08ba9f97010ec988d50cb7d,7,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-183317962-5f526bbbd4163d0f.trace
/home/lhirschi/DDYF-fingerprinting/experiments/2026-05-29--wolfssl-5.6.3-4cfpp-5.2.1-5.3.0--20-27-01--0/objective/20260529-183037986-359f3b3d9e4e80d2.trace,wolfssl521,wolfssl530,Knowledges,a82a1e2247cb9f51956bc7e9ab5d325f568222958c57e75c47a845077084bcb6,b523c2290dc6191b5bb384fae846fea58fe2e07edb0234dc216ee07aafa57a59,2,/home/lhirschi/DDYF-fingerprinting/evaluation-ddyf/fingerprinting/candidates/20260529-183037986-359f3b3d9e4e80d2.trace
